uniprot_acc	M-D MOCK PBMCB	M-D MCM PBMCB	M-K MOCK PBMCB	M-K MCM PBMCB	P-A MOCK PBMCB	P-A MCM PBMCB	P-W MOCK PBMCB	P-W MCM PBMCB	all MOCK PBMCB	all MCM PBMCB	M-D MOCK TIBC	M-D MCM TIBC	M-K MOCK TIBC	M-K MCM TIBC	P-A MOCK TIBC	P-A MCM TIBC	P-W MOCK TIBC	P-W MCM TIBC	all MOCK TIBC	all MCM TIBC
O43592	-3.4163134902499195	-3.436838345696151	-3.2855911650947047	-3.19651569557028	-3.2704239130093335	-3.0068082894133807	-3.546438729913802	-3.5491179418636083	-3.3493623392357925	-3.2491270905040075	-3.1018313901141665	-3.1146110455673273	-3.4097544050480675	-3.2218122285819266	-3.761362406807675	-3.78970147781303	-3.3323178809303204	-3.024841505947241	-3.39478404976674	-3.2721469089357793
O43598	-3.4499626311783564	-3.203877171182709	-3.250714241423144	-3.284526841306997	-3.5652395678763646	-3.4382959592717857	-3.245033981314191	-3.217133719011409	-3.3241293577208095	-3.2836061747309784	-3.3419086453747244	-3.219334466194352	-3.3312211691824345	-3.141384615392946	-3.595665466427183	-3.4962431285065136	-3.4052596799657437	-3.1913754201553	-3.3203633902321714	-3.237691897705357
O43615	-3.3741516888335163	-3.3824960396926516	-3.257168426982827	-3.3103255955950477	-3.347488197729148	-3.210649704180976	-3.382766356241823	-3.37084217585233	-3.331740339961731	-3.2633165468288876	-3.2983826293671905	-3.370215603271395	-3.4230577314180457	-3.1600240820001866	-3.4199314364685103	-3.377708975467374	-3.3836569179172944	-3.137901975749828	-3.380311524152729	-3.301168911512948
O43617	-3.360484369179883	-3.2799244904465006	-3.330650514001731	-3.270371900220636	-3.4307274347199352	-3.3783006773070503	-3.3075234295583	-3.2111520322348417	-3.3292530508752747	-3.332561879648124	-3.176688025540524	-3.135500481562312	-3.235859982472658	-3.2263711505660067	-3.711929525718692	-3.6149826519566526	-3.3819156013889993	-3.3323146869912037	-3.2936224134810583	-3.2176207879898913
O43633	-3.288348639508719	-3.304969431203439	-3.336333251917171	-3.201990305945074	-3.3056139070590884	-3.277846852068387	-3.492877077787914	-3.3360282424536916	-3.447248077693837	-3.2513425690682163	-3.3262753520342065	-3.344294338219874	-3.446200763316263	-3.3913650912695643	-3.2961831254744656	-3.261127629721989	-3.3592758790399695	-3.2832283451937605	-3.3107600477122117	-3.2142898059188125
O43639	-3.5353835935298465	-3.438267766287551	-3.4916442823269107	-3.462390481840003	-3.3277916455274448	-3.118877429676893	-3.292896042598966	-3.141838403944454	-3.2053294388898164	-3.2733730206640734	-3.415136512389002	-3.590398758315152	-3.4749803804846446	-3.0153958176737485	-3.2781882461613328	-3.2594739703768996	-3.383194451844534	-3.0098969152760517	-3.44017562336146	-3.4737995576531304
O43660	-3.2455385381665236	-3.339364068373488	-3.353391605746097	-3.370701493879102	-3.272277638474768	-3.308638894670144	-3.3098211813769347	-3.394093147387196	-3.2762363356292976	-3.35642966159574	-3.2574582456823724	-3.4311007416216412	-3.185861320539659	-3.335008549033674	-3.3443653503216555	-3.4073489104530132	-3.2272956625623612	-3.3378968666613114	-3.305774710176996	-3.407857124640141
O43663	-3.3601105211766744	-3.4046909893382056	-3.2665977040700716	-3.2286095065970732	-3.1304352899505186	-3.254853859723047	-3.407516744230515	-3.546316710171094	-3.205442763594952	-3.467581382995196	-3.2743914387998876	-3.332629280008931	-3.121689325846901	-3.45678245336107	-3.446398899808521	-3.645955891895943	-3.1182224514725756	-3.3030697213981197	-3.229153128658327	-3.370587175460885
O43665	-3.4127382559074464	-3.1669190220842474	-3.1903133309282348	-3.645665969574028	-3.3430782334290305	-3.294422506953945	-3.308430777695611	-3.335795834324614	-3.2207239616477956	-3.357177374373557	-3.347343402478669	-3.3994626634573706	-3.1602387357619275	-3.1377063101776206	-3.387739303748421	-3.30830038262122	-3.4187200194306326	-3.3155986858407713	-3.316218882402927	-3.4633651976231747
O43670	-3.2300480734710644	-3.43603671794345	-3.376308624023971	-3.4926262303916595	-3.228109265989543	-3.299797803672918	-3.2585728486306613	-3.3304121216793896	-3.2472809614085794	-3.345071454694499	-3.2956043477732746	-3.4027412169262017	-3.2382085011958233	-3.2982799577123063	-3.353162720089902	-3.388014628739936	-3.1714083977986696	-3.1910661525910804	-3.410767794471886	-3.505067164202885
O43674	-3.40342364301805	-3.3619203169189675	-3.3542351599327223	-3.1929549706682256	-3.430308435181188	-3.2878211019133228	-3.336187295589841	-3.2521685307762027	-3.3508676187222735	-3.2660480233507583	-3.3792634988734447	-3.2984560437771115	-3.3608948529428573	-3.1358507304269723	-3.4297620522995973	-3.302797751368936	-3.5391263486343165	-3.262311874495664	-3.3389394489943216	-3.2115483589585296
O43676	-3.4898315198875696	-3.406765997847767	-3.3891284894965743	-3.1337630168976727	-3.4636071406569044	-3.227005324437666	-3.366320329731418	-3.181486322174179	-3.3923072626639037	-3.218434801960373	-3.322222865887168	-3.1639986787196923	-3.386958597835301	-3.1133828911717583	-3.42471896758292	-3.2968639070112515	-3.526406362175295	-3.310841835733578	-3.4419872905168525	-3.281244729255401
O43678	-3.4052968233182455	-3.2809241599065633	-3.4124476859237745	-3.519946351425078	-3.4567654760659923	-3.2223188813256973	-3.160916199837215	-3.2236580263544563	-3.3278230468371905	-3.252020297990292	-3.4014590911343516	-3.2460309133063565	-3.3424890043364743	-3.037063170578518	-3.479842066407786	-3.4061321337744257	-3.44909083117952	-3.1363559127609837	-3.442073385080374	-3.3468781470440296
O43681	-3.342846471813425	-3.2547684887690527	-3.2320876037449335	-3.1902512333370097	-3.4994759930921835	-3.375575591947923	-3.3841721920692596	-3.3458595709143673	-3.3674053095647665	-3.253008354655237	-3.3816605976222736	-3.290890479229721	-3.2730986103281343	-3.227388812488348	-3.4903651699557177	-3.537202040236099	-3.4314617786183215	-3.206326595494793	-3.22165516757663	-3.206651922202702
O43683	-2.840529844934496	-3.5699435137987225	-3.219972810525045	-3.62375117863088	-3.0512976007885184	-3.7483645430395858	-3.0677603253230883	-3.668605178843062	-3.1357138984072894	-3.6256690762188577	-3.154091662307114	-3.535027182666477	-3.0887343271307075	-3.603984000272331	-3.3452889271406456	-3.509213821062521	-3.0590891971009726	-3.514225088767013	-3.1159853234335797	-3.4337631960221846
O43684	-3.254698348842814	-3.383435050756604	-3.2319279686792832	-3.476359630347024	-3.2089189441540187	-3.3863234492568064	-3.335295729047275	-3.397293974383331	-3.230408242522848	-3.3393749392164533	-3.220826791406986	-3.4745338381729427	-3.09460450893278	-3.3020107320469463	-3.440277879788969	-3.5035819656237375	-3.2313854010695673	-3.273182019618682	-3.2632831844313372	-3.474467191988282
O43707	-3.2859000895288517	-3.3652798830503428	-3.4090596410179645	-3.5128473332959325	-3.2677072008523553	-3.48164004695145	-3.0830974492525858	-3.1495992092454683	-3.297871344220751	-3.427174008809562	-3.264196999713176	-3.4245103258084746	-3.353560708537762	-3.60264761548614	-3.1399556013132455	-3.1760731178553048	-3.148642704236546	-3.4383964922082746	-3.300599215862488	-3.4413840414747545
O43708	-3.69260367607745	-3.454817199344553	-3.2007748803416325	-3.084255415820567	-3.301451367530849	-3.1222829956068416	-3.4647627803169	-3.3162367110698816	-3.3881343629367944	-3.292883395926146	-3.6514452488012994	-3.6103524330566543	-3.348752543784462	-3.2281761505443756	-3.04308025219422	-2.944117380884091	-3.5462399745194144	-3.3911126609077886	-3.3216549811300884	-3.300849611838656
O43709	-3.1627194834567036	-3.47893399895372	-3.150012750724541	-3.320042425800731	-3.2366381368912425	-3.124157540134381	-3.3624516152609747	-3.6771325257302303	-3.4249886085133476	-3.372373980896355	-3.286414818703632	-3.4505227263465974	-3.14757372970855	-3.2049786744983897	-3.507829286304624	-3.415445231649592	-3.2130742541591055	-3.2590758758580463	-3.3402422340599394	-3.44091003188598
O43715	-3.419203967641737	-3.165708238087939	-3.5041265489374265	-3.952014051160432	-3.468013642754605	-3.656243421743824	-2.739473020185897	-2.9469468778063965	-3.332579254856814	-3.41177661266476	-3.1405035572625324	-3.179769006869486	-2.985277177054935	-3.193261276686183	-3.895077771614651	-3.76662404155969	-3.525907311562511	-3.1215610902797737	-3.215942758167154	-3.4642217845108827
O43716	-3.4299512743299303	-2.8247992903236865	-3.448783016661504	-3.7792152672633	-3.26203002838462	-3.7366576145269375	-3.0966691129844435	-3.334440421572988	-3.1014030457760833	-3.476341274923632	-3.4840992559793538	-3.282317001168975	-3.456814405535506	-3.3273595037599932	-3.4167655132077206	-3.024209617695137	-3.2293721851432333	-3.34272883835203	-3.3529759240854413	-3.3580525699041592
O43719	-3.203795896738095	-3.2281567549900374	-3.4211220080469738	-3.4110245068161413	-3.2983660994220534	-3.3044441230145365	-3.334236632393536	-3.3164297217071774	-3.380979066764363	-3.33646850281283	-3.344236976893245	-3.291129970332842	-3.257995755511207	-3.401287503765871	-3.328783036861339	-3.364841773046277	-3.220750608204832	-3.3021527031385056	-3.368084848191923	-3.3495105616734886
O43734	-3.349807584478113	-3.643072990021003	-3.525088148676531	-3.388857463455511	-2.860055839731538	-3.095820604731212	-3.1758666133731435	-3.4537210310765145	-3.375134911577539	-3.5305631272879103	-3.5206038620911233	-3.3673058963990785	-3.3730754759206834	-3.66572161259119	-2.6420930986327873	-2.90415271575492	-3.338295281984895	-3.589031762517352	-3.44113693152441	-3.779405544734716
O43736	-3.4583771423391627	-3.636706913262346	-3.0559336407832904	-3.396102379959384	-3.4667511197942784	-3.387029785683634	-3.160394334540176	-3.15894773834841	-3.1694097000829027	-3.4360096199840933	-2.7686618335986735	-3.40676035745287	-3.061148688133695	-3.7780443303793105	-3.2677840293973412	-3.1982750500614276	-3.4134045259326475	-3.9632464948735375	-3.184882922315215	-3.5469908560041783
O43747	-3.3027266892290656	-3.273962261737784	-3.3830655519852098	-3.232813047007442	-3.4225615721471363	-3.347748466738567	-3.3257568382648675	-3.2587045081340316	-3.375740974907791	-3.3073580556748254	-3.251366501867642	-3.252686064103915	-3.339904329198777	-3.389901596872948	-3.450236522789675	-3.4660875229558905	-3.3447177784571274	-3.2323196089590813	-3.304650954887302	-3.212435676830236
O43752	-3.4993700977898134	-3.3758826707547396	-3.4219493865574053	-3.416605357213633	-3.369585173549668	-3.1513937501968385	-3.2775296656659427	-3.137404827814103	-3.4452193584473103	-3.1789650370342617	-3.5535685326768145	-3.3986640850402834	-3.429575224722626	-3.2741892676468125	-3.1965682334052836	-2.9617788797488425	-3.488216982569896	-3.2319455072395	-3.447703741767563	-3.3334425101819343
O43760	-3.4079547826796572	-3.2096654415530343	-3.329200997261314	-3.0575166046503943	-3.680336112042232	-3.20597736749075	-3.4518668206387577	-3.2878738525982074	-3.475324357096492	-3.2105685560752244	-3.4602887594948624	-3.2721111206916818	-3.52419859523432	-3.114154131810474	-3.360560679129569	-3.182979308559562	-3.6449885513167946	-3.149669245701047	-3.417720627296288	-3.190210241140275
O43761	-3.2439487638258715	-2.674335762758934	-3.527791679942974	-2.9876974945151056	-4.045651827801643	-3.3849398235914587	-3.799796345556987	-3.2976484131448003	-3.5974552928374357	-3.150425105992524	-3.509037817271325	-3.4054068795246333	-3.683804999277241	-3.370732836787448	-3.0530121477922054	-2.8002007961213624	-3.6075077550696455	-3.854572967180216	-3.3466922942746997	-2.945955568679223
O43765	-3.3435717059718963	-3.375596055384275	-3.118782965706256	-3.287527486458944	-3.468340829304065	-3.3855277874882668	-3.404759600161428	-3.300930511664681	-3.261471185171176	-3.301809630935422	-3.3841707626615096	-3.1848618368736887	-3.1239894806085267	-3.1849238476826467	-3.623290675622693	-3.5980342883680745	-3.392010246425113	-3.246333151762018	-3.2591526580574866	-3.3108236471544727
O43766	-3.344272978089492	-3.541857666222094	-3.2596203005727515	-3.2423890496180743	-3.3673664993640013	-3.356124056072136	-3.24176185744307	-3.2678141454359917	-3.3074607348213227	-3.3148247252206713	-3.232831218131092	-3.330795058296602	-3.390908675164892	-3.3785044654819223	-3.332529447789046	-3.3516672099341434	-3.2555613728989172	-3.2788384055563404	-3.1654934199418188	-3.5338794261712407
O43768	-3.301321394735391	-3.0067186535405304	-3.530453952536735	-3.7922396040859017	-3.455686738435968	-3.606300486249874	-2.9921132422079304	-3.068589051242007	-3.3445742079148904	-3.3387622067009852	-3.359941062623971	-3.260881933478155	-3.4818453569830403	-3.419666709521829	-3.3429964593571353	-3.0416080649398927	-3.24491193913748	-3.2014619209092827	-3.486704868563554	-3.44338975635357
O43772	-3.4364243826870413	-3.3115092652225284	-3.436217622023347	-3.1605230474083648	-3.756368545588036	-3.398777510144865	-3.204891990991112	-2.964229914881105	-3.4893648755355136	-3.2076675808598303	-3.524413088072179	-3.3232638727193677	-3.576309169078736	-3.1543829803878594	-3.2349530244732154	-2.9040217119864127	-3.8405970162502534	-3.4624235026616494	-3.39402234385727	-3.04005397053444
O43776	-3.3429141754226066	-3.3000855782032255	-3.288978995679869	-3.2933227130404465	-3.295409872422004	-3.012054449722597	-3.5294153885934283	-3.577588417769454	-3.357980188235226	-3.2948581989422494	-3.1663646669556527	-3.2043586304748124	-3.3394122015878573	-3.183717200397161	-3.5659165222752653	-3.611122774957162	-3.4512736609409864	-3.1952992630297548	-3.3468251677485936	-3.236365412206221
O43805	-3.3297455012143793	-3.036609252958139	-3.2207427939361857	-3.584782722098653	-3.092664853595337	-3.5266553369155376	-3.163294491589203	-3.6899808658825366	-3.2662051756369435	-3.457582060730043	-3.197549072127152	-3.4390977578311865	-3.2170937874520935	-3.386508665753057	-3.3816800593258973	-3.535262762875554	-3.0735381387074914	-3.3075902356949616	-3.2285078594723484	-3.523442169176538
O43808	-3.3156972839946484	-3.3935053417447403	-3.2105257138563337	-3.099237818242275	-3.495653372651586	-3.4813706084023277	-3.316310080192298	-3.301608220804105	-3.348750969258072	-3.3000188276789473	-3.301777250506514	-3.365597618903698	-3.065552975746181	-3.1810616548511774	-3.8163289145643406	-3.573530633813196	-3.1945816927575863	-3.487474603141496	-3.1952882786573364	-3.1932799089994903
O43809	-3.3020529026189127	-3.395934196496611	-3.3118067913563785	-3.4151432019346744	-3.2506250984611462	-3.33108056040332	-3.3558285786038144	-3.2898253652032734	-3.269672575672	-3.305920924497981	-3.296678171036731	-3.394616354672482	-3.0639971783596596	-3.251670238466332	-3.5041270307474854	-3.538612990257276	-3.214687342248242	-3.304014360709498	-3.3015106770874114	-3.4111951594633947
O43813	-3.438479180338541	-3.377803423333249	-3.559310506271191	-3.417006550365464	-3.3304857656377456	-3.1480250507058622	-3.2041590955032144	-3.1880893188256105	-3.3853753230662433	-3.2247715761949576	-3.3907713343212085	-3.396404185057542	-3.4233146661266876	-3.269535850703963	-3.400375192583878	-3.3687050212845557	-3.2096950822514847	-2.997839219142941	-3.444318481004698	-3.379049243954688
O43815	-3.264608816823199	-3.1727092525449256	-3.5506645660628147	-3.514810860218218	-3.378015798132439	-3.322662009507253	-3.202434967724068	-3.0778625456405377	-3.469653058245179	-3.340000821913054	-3.3594944757097855	-3.215995233400633	-3.577986558886787	-3.422233050334371	-3.1757583354984105	-3.1164087931644535	-3.414172866944159	-3.247947847509442	-3.4507583030209754	-3.301409294042274
O43818	-3.4026542324098172	-3.5947929100363205	-3.2167141766094067	-3.400613364307128	-3.215611656427012	-3.2587472850159767	-3.2531860240539268	-3.3721115390944862	-3.1976545793876388	-3.353501057878394	-3.3098567856972156	-3.493559769569812	-3.2485523118925856	-3.317754101939697	-3.305251117597074	-3.3616432160542953	-3.205034601614237	-3.179008804975042	-3.3562047701003612	-3.475282863364647
O43819	-3.3138619645650698	-3.341385473048315	-3.2301912158140356	-3.3058575251985123	-3.3055018792568274	-3.3991961879250834	-3.324630765771527	-3.37048826972833	-3.310138930767698	-3.324238673408478	-3.3332180577273034	-3.2870190165363184	-3.1797112577648705	-3.3582501010582884	-3.468127308066657	-3.387385247799971	-3.2849899773115636	-3.373728912646014	-3.2609245356196706	-3.3055197001818017
O43822	-3.115036063796961	-3.0765410898920176	-3.4901967024705094	-3.37830618560593	-3.2048988898654147	-3.337922159523081	-3.445253927934849	-3.5732618171539796	-3.4633021422748715	-3.2236607390595298	-3.0259603769844774	-3.0389753364729883	-3.5533999457771372	-3.564991972131368	-3.250110722423355	-3.2777308035818913	-3.493945054927349	-3.441439554400336	-3.36968263976585	-3.320191357601767
O43823	-3.232927407210112	-3.4194619794902232	-3.40199633083459	-3.470338396530905	-3.1151162070054568	-3.223993380578007	-3.3743092816521436	-3.378120776288382	-3.258854842808441	-3.3834176267738836	-3.242064860125337	-3.28751138519404	-3.25664095337905	-3.399305916736337	-3.380829358024058	-3.4863813898569167	-3.1707954884178102	-3.318990512341808	-3.295701481344804	-3.4084633939522044
O43824	-3.503620147407548	-3.481206413537235	-3.220179962073136	-3.2820078896243983	-3.422450130620793	-3.2428258796066256	-3.408598944224926	-3.3191894776093336	-3.1655902065009256	-3.2180948170663957	-3.4752255562270675	-3.4473240161647345	-3.141665858105208	-3.1436844510807407	-3.29278263857753	-3.333285872659817	-3.3802340502166803	-3.311122970155744	-3.3161852851855604	-3.41889581800713
O43826	-3.5120093133373578	-3.3762545096190175	-3.4138364256294853	-3.1795446472063773	-3.3339969467134583	-3.294346208845159	-3.322398342827516	-3.2910490072539247	-3.340013774337633	-3.1863021128289253	-3.735106955895339	-3.39506378553514	-3.360529759993271	-3.0385321837413812	-3.3646828454760582	-3.251839544005369	-3.389647977344795	-3.334174773990365	-3.268850540126297	-3.1791085761202957
